movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt9441190,The Book of Revenge,,,,"Action, Adventure, History",,Add a Plot,Kai Ephron,/name/nm0258289/,,,,
tt5662358,The Legend of Cato Dupree,,,,"Drama, History, Western",,Add a Plot,,,,,,
tt20770398,Newton,II,,,"Drama, History",,"Based on his correspondences, this is the story of Isaac Newton's tumultuous friendships and bitter rivalries.",,,,,,
tt0102739,¡Que vivan los crotos!,1995,,75 min,"Biography, Drama, History",6.9,The film tells the story of an imigrant to Argentina who works for the railway company of this land. Being a witness to the history of the land of silver in this century the film is also a ...                See full summary »,Ana Poliak,/name/nm0689076/,"Oscar Mendy, 
Jose Americo Ghezzi, 
Pedro Moisas, 
Filiberto Satti","/name/nm1013165/,/name/nm0315713/,/name/nm1013177/,/name/nm0766423/",48.0,
tt12159434,Alexander I: Into the Woods,2017,,58 min,"Action, Drama, History",,Add a Plot,Sasha Yevtushenko,/name/nm0947875/,"Charlie Anson, 
Kenneth Collard, 
Simon Ludders, 
Joel MacCormack","/name/nm2758578/,/name/nm0171674/,/name/nm0524849/,/name/nm7040405/",,
tt9084682,Gracias Gauchito,2018,,98 min,"Drama, History, War",5.5,Add a Plot,Cristian Jure,/name/nm2320672/,"Majo Cabrera, 
Diego Cremonesi, 
Dani Gonzalez, 
Lali Gonzalez","/name/nm13508609/,/name/nm3259453/,/name/nm4612797/,/name/nm5212704/",12.0,
tt5310246,Addour,2017,,90 min,History,9.3,Add a Plot,Ahmed Baidou,/name/nm5699998/,"Hasan Badidah, 
Latifah Ahrar, 
Hocien Bardaouz, 
Hassan Alioui","/name/nm4140319/,/name/nm0014290/,/name/nm8052023/,/name/nm2686725/",7.0,
tt0062332,Ta nase písnicka ceská,1967,,75 min,"Comedy, History, Musical",6.5,Add a Plot,Zdenek Podskalský,/name/nm0688076/,"Jirina Bohdalová, 
Pavlína Filipovská, 
Milos Kopecký, 
Waldemar Matuska","/name/nm0092008/,/name/nm0277069/,/name/nm0465716/,/name/nm0560589/",22.0,
tt8390764,Encounter in Rendlesham Forest,,,,History,,This provocative thriller follows two Air Force Security Airmen whose lives change forever after a series of close encounters with UFOs and a conspiracy by U.S. military to conceal the truth.,,,,,,
tt0017902,Foreign Devils,1927,,50 min,"Action, Drama, History",4.6,Add a Plot,W.S. Van Dyke,/name/nm0886754/,"Tim McCoy, 
Claire Windsor, 
Cyril Chadwick, 
Frank Currier","/name/nm0003706/,/name/nm0934780/,/name/nm0149477/,/name/nm0193005/",14.0,
tt0023901,Colonel Blood,1934,,98 min,"Drama, History",,The exploits of historical 17th-century renegade Thomas Blood and his attempted theft of the British Crown Jewels.,W.P. Lipscomb,/name/nm0513744/,"Frank Cellier, 
Anne Grey, 
Mary Lawson, 
Allan Jeayes","/name/nm0148144/,/name/nm0340514/,/name/nm0493285/,/name/nm0420011/",,
tt10871578,Il conte magico,2019,,84 min,"Adventure, Biography, Comedy",,"In a visual universe in which emerald nuances of The Wonderful Wizard of Oz blends with social networking graphics, four guys of ""Risorgimental Channel"" tells the life, success, adventures ...                See full synopsis »","Marco Melluso, 
Diego Schiavo",/name/nm11140955/,"Roberta Giallo, 
Luciano Manzalini, 
Ivano Marescotti, 
Antonio Pisu","/name/nm3149410/,/name/nm11140954/,/name/nm0544384/,/name/nm0546515/,/name/nm2358850/",,
tt0032734,Lucrezia Borgia,1940,,76 min,"Drama, History, Romance",4.6,"A look at famous Lucrezia Borgia ,in the last part of her life,when she was duchess of Ferrara.",Hans Hinrich,/name/nm0385872/,"Isa Pola, 
Friedrich Benfer, 
Carlo Ninchi, 
Nerio Bernardi","/name/nm0688762/,/name/nm0071001/,/name/nm0632426/,/name/nm0076464/",31.0,
tt0030701,A Royal Divorce,1938,,85 min,"Drama, History",,The love affair between the French Emperor Napoleon and the lady Josephine leads through Napoleon's rise to power and their eventual divorce.,Jack Raymond,/name/nm0713283/,"Ruth Chatterton, 
Pierre Blanchar, 
Frank Cellier, 
Carol Goodner","/name/nm0154183/,/name/nm0087018/,/name/nm0148144/,/name/nm0329262/",,
tt11374574,Musa Dgalil,,,,"Adventure, Drama, History",,"The official version of life and death of Musa Jalil, a Tatar poet, is full of discrepancies and contradictions. The Soviet Union initially considered Musa to be a traitor, and only a ...                See full synopsis »",,,,,,
tt0461848,"Takaya dlinnaya, dlinnaya doroga",1972,,61 min,"History, War",6.9,"A man is traveling all over the world and making monuments to victims of all wars, because he is unable to find his own son, who was lost in the WWII.",Viktor Okuntsov,/name/nm1119206/,"Pavel Luspekayev, 
Emmanuil Vitorgan, 
Mikhail Khrabrov, 
Georgiy Kolosov","/name/nm0527226/,/name/nm0900076/,/name/nm0450980/,/name/nm0464328/",141.0,
tt0026648,The Magnificent Rogue,1935,,80 min,"Drama, History",5.0,"Events leading up to the assassination of Duke Alessandro by his cousin Lorenzino in 16th century Florence, with the hope that there would be an uprising of the exiled and discontented against a tyrannical Medici monarch.",Guido Brignone,/name/nm0109264/,"Alexander Moissi, 
Camillo Pilotto, 
Umberto Palmarini, 
Germana Paolieri","/name/nm0596218/,/name/nm0683647/,/name/nm1288181/,/name/nm0660035/",15.0,
tt3999294,Sur leurs traces,,,,History,,Add a Plot,Patrick Delfosse,/name/nm2572081/,"Vincent Doms, 
Mikael Sladden","/name/nm4459893/,/name/nm4892618/",,
tt14251730,Pou sai more Nikitara,2021,,60 min,"Biography, Drama, History",7.6,"Holy Metropolys of N.Ionia, Philadelphia, N.Heraklion and Chalcedon, commemorating 200th anniversary of the Greek Revolution 1821, presents an original anniversary film, dedicated to life and sacrifice of the Great Hero of 1821, Nikitaras.",Theodoros Kolovos,/name/nm11426241/,"Leonardo Thimo, 
Theodoros Kolovos, 
Panagiotis Arvanitis, 
Emmanouela Zafeiroudi","/name/nm4492923/,/name/nm11426241/,/name/nm12435360/,/name/nm11606067/",21.0,
tt6363184,Lala Hardaul,2012,,147 min,History,8.4,Film is based on Popular folklore from Bundelkhand Region of Lala Hardaul. It is so strong that it is played as street theatre in Area and People sing this in every marriage in region.,"Devendra Bhagat, 
Sachendra Choubey, 
Divyanka Tripathi Dahiya, 
Prince Khan",/name/nm7839438/,,"/name/nm14262197/,/name/nm3724910/,/name/nm7769257/",15.0,
tt2671160,Influence,I,,,"Drama, History, Thriller",,A Washington lobbyist who turns his professional attention to Libya in the wake of the 1988 terrorist bombing of Pan AM 103 finds his life picked apart by the U.S. government.,,,,,,
tt6256998,Intoxicated Eye,2020,,99 min,"Biography, Drama, History",5.4,The story is about the life of an old Tar player who practices music with a group of youngsters and has discussions with them. He sometimes imagines them as great musicians of Iran.,Jalal Aldin Dori,/name/nm8589808/,"Saeed Poursamimi, 
Mahdi Pakdel, 
Mitra Hajjar, 
Siamak Safari","/name/nm0693848/,/name/nm4215609/,/name/nm0354508/,/name/nm3896108/",54.0,
tt0047418,Ripudiata,1955,,,"Drama, History",,"A young woman is wrongly accused of adultery. Forced to flee by her husband, she becomes a successful opera singer and when war comes, returns home to see her son and clear her name.",Giorgio Walter Chili,/name/nm0157613/,"Hélène Rémy, 
Alberto Farnese, 
Giuseppe Addobbati, 
Laura Nucci","/name/nm0007162/,/name/nm0267838/,/name/nm0011732/,/name/nm0637713/",,
tt11295104,The Divine Chronicles,,,,"History, Sci-Fi",,"When the forces of good and evil converge on 1938 New York City, a dangerous game of suspense, intrigue and conspiracy will commence. The first chapter will be recorded in the annals of...The Divine Chronicles.",,,,,,
tt11333306,Once Upon A Time in Australia,,,,"Action, History",,"After her indigenous mother and adopted Chinese father are murdered, Marli seeks vengeance against those responsible and all the psychopaths who stand in her way.",Storm Ashwood,/name/nm1147690/,,,,
tt2371437,Saga drevnikh bulgar. Skazanie Olgi Svyatoy,2005,,165 min,History,,Add a Plot,Bulat Mansurov,/name/nm0544009/,"Donatas Banionis, 
Tatyana Borisova, 
Juozas Budraitis, 
Elina Bystritskaya","/name/nm0052023/,/name/nm3360039/,/name/nm0119069/,/name/nm0126454/",,
tt10138126,The Last Heretic,,,120 min,"History, Horror",,A small rural town is shocked when a local Anabaptist preacher claiming to have exorcised demons from a young child becomes possessed himself.,Rowan M. Ashe,/name/nm1383922/,,,,
tt12326604,"Erros Meus, Má Fortuna, Amor Ardente",,,88 min,"Drama, History",,"Erros Meus, Má Fortuna, Amor Ardente brings us a story from a small, rural village in the interior of Portugal where, by reason of a funeral, people from all parts of the region are ...                See full summary »",Tiago Durão,/name/nm6749124/,"Sofia Mirpuri, 
Sérgio Coragem, 
Teresa Côrte-Real, 
Patrícia Duarte","/name/nm5686035/,/name/nm4841399/,/name/nm0181225/,/name/nm4685118/",,
tt1588299,The Delicate Nature,2009,,90 min,"Crime, Drama, History",8.2,"A naive, young, small-town dealer becomes in over his head and struggles to escape a drug ring operating along the Canadian border in Montana. Ten years later, an FBI agent investigates the...                See full summary »",Dillon Davies,/name/nm3772709/,"Adam Kenitzer, 
Matt Twedt, 
Kristi Zuelke, 
Rebecca Eubank","/name/nm3527115/,/name/nm3778770/,/name/nm3779327/,/name/nm3774988/",10.0,
tt2746232,Bronze,2015,,81 min,"Biography, Drama, History",6.9,"Berta and Horacio are two half siblings, from a family of fishermen. Years after the death of their parents are reunited at the home of his childhood, with the aim of stealing epitaphs in ...                See full summary »",Claudio Perrin,/name/nm1416625/,"Miguel Bosco, 
Claudia Schujman","/name/nm1899176/,/name/nm2156459/",14.0,
tt6112302,The Raid on the Ottoman Bank,,,,"Drama, History",,Add a Plot,,,,,,
tt3318088,476 A.D. Chapter Two: The Dawning of the Age of Pisces,2016,,90 min,History,8.2,"t's September 2nd 476 A.D. Only two days before the Ostrogoth Foederati finally sack the City of Rome in the early morning hours of September 4th. When Ostrogoth Chieftain, and the Leader ...                See full synopsis »",Ivan Pavletic,/name/nm1875599/,"Luckson Bonhomme, 
Anthony Cubba, 
Kirsten Deane, 
Jason Delancy","/name/nm4414457/,/name/nm3703503/,/name/nm4415166/,/name/nm4414794/",14.0,
tt2089849,Veeraputhran,2011,,,History,6.7,Freedom fighter and politician Mohammed Abdul Rahiman leads the revolution in Kerala.,P.T. Kunju Muhammad,/name/nm0595846/,"Devan, 
Lakshmi Gopalaswamy, 
Kalabhavan Mani, 
Valsala Menon","/name/nm0222181/,/name/nm0803182/,/name/nm0542343/,/name/nm0579772/",15.0,
tt1825929,Randgänger,2012,,87 min,"Drama, History",,Add a Plot,Renate Woltron,/name/nm3789299/,"Michael Thomas, 
Manuel Girisch, 
Oliver de la Varre, 
Renate Woltron","/name/nm0859245/,/name/nm2391781/,/name/nm1548787/,/name/nm3789299/",,
tt15238110,Eight Years,,,,"Crime, Drama, History",,"Having endured great pains to forget his past, a naval machinist returns home when his mother's body is discovered eight years after her disappearance and is obsessed with incarcerating her killer while balancing fatherhood.",,,,,,
tt0008319,A Mormon Maid,1917,,68 min,"Drama, History, Western",6.0,"In the late fifties John Hogue, his wife and daughter, Dora, are living in a little cabin on the edge of civilization, directly in the path of the great caravans of Mormons as they made ...                See full summary »",Robert Z. Leonard,/name/nm0502752/,"Mae Murray, 
Frank Borzage, 
Hobart Bosworth, 
Edythe Chapman","/name/nm0615141/,/name/nm0097648/,/name/nm0098376/,/name/nm0152362/",102.0,
tt0803001,Gräfin Walewska,1922,,,History,,Add a Plot,Otto Rippert,/name/nm0513617/,"Hella Moja, 
Rudolf Lettinger, 
Arnold Czempin, 
Anton Edthofer","/name/nm0596251/,/name/nm0504811/,/name/nm1338679/,/name/nm0249703/",,
tt19382416,Sigiri Kashyapa,1966,,,"Drama, History",,Add a Plot,"Bandu Gunasekara, 
Premnath Moraes",/name/nm12766158/,"Joe Abeywickrama, 
Udula Dabare, 
David Dharmakirthi, 
Baptist Fernando","/name/nm12758037/,/name/nm0008704/,/name/nm0196374/,/name/nm0223504/,/name/nm5551869/",,
tt0066354,Serdtse Rossii,1971,,101 min,"Drama, History",,Add a Plot,Vera Stroyeva,/name/nm0835224/,"Vladimir Tatosov, 
Aleksandr Gai, 
Sergei Desnitsky, 
Vladimir Kuznetsov","/name/nm0851287/,/name/nm7318265/,/name/nm0221515/,/name/nm0476857/",,
tt3898700,Fu Tou Bang Quan Qi,2013,,95 min,"Action, History",,Add a Plot,Dun Xun Jie,/name/nm6663997/,"Christian 'Kang' Bachini, 
Dun Xun Jie, 
Jiang Li, 
Shi Mei Li","/name/nm3985011/,/name/nm6663997/,/name/nm6664003/,/name/nm6664000/",,
tt0252961,Buddha Dev,1923,,,"Biography, Drama, History",,Add a Plot,Dhundiraj Govind Phalke,/name/nm0679610/,"Anna Salunke, 
Bhaurao Datar","/name/nm0759190/,/name/nm0202129/",,
tt0325417,The Cradle of the Washingtons,1918,,82 min,"Drama, History",,Romance between English and American families connected with Washington and Franklin.,Arthur Branscombe,/name/nm1202086/,"Maud Yates, 
Cecil Morton York","/name/nm0946794/,/name/nm0948673/",,
tt6083398,A király halála,2016,,52 min,History,,Add a Plot,Róbert Pajer,/name/nm0657019/,"Péter Kálloy Molnár, 
Barnabás Timon, 
Léda Mezei, 
Tamás Sághy","/name/nm0477577/,/name/nm3279058/,/name/nm4563087/,/name/nm1840239/",,
tt18926812,Eine Literaturverfilmung,2022,,360 min,History,,"Based on the idea of Theodor W. Adorno, this film shows Hegel's ""The Philosophy of Art"" word for word in a musical rhythm.",Philipp von Gönitzer,/name/nm13498383/,,,,
tt1852179,Ye Mothers,2010,,90 min,"Biography, History",,"""TO PRESERVE YOUR HONOUR TAKE UP ARMS YOURSLVES YE MOTHER'S"" is an autograph given by Netaji Subhash Chandra Bose to the little revolutionary of this story Shanti Ghosh in 1931 at a student...                See full synopsis »",Anil Chaudhary,/name/nm0154269/,"Amit Banerjee, 
Tanya Banerji, 
Nachiket Chandra, 
Shreya Chaudhary","/name/nm9576992/,/name/nm9576994/,/name/nm9576991/,/name/nm9576993/",,
tt0038906,Sangue a Ca' Foscari,1946,,93 min,"Drama, History",,Add a Plot,Max Calandri,/name/nm0129327/,"Massimo Serato, 
Inge Borg, 
Max Breier, 
Tatiana Farnese","/name/nm0784857/,/name/nm0096426/,/name/nm1832424/,/name/nm0267847/",,
tt10333364,Boop vs Boop,II,,,"Drama, History, Musical",,"Baby Esther created a jazz style ""baby scat"" which was copied by Helen Kane who made the style famous. But when Helen Kane sues for the rights to Betty Boop, Baby Esther's legacy destroys her case.",,,,,,
tt15663302,The Samurai of Edo,1955,,123 min,"Drama, History, War",,"This historical film depicts the life of a man who was at the mercy of the waves during transition from the end of the Edo period to the Meiji Restoration, and therefore, shows audience the dynamic change from Edo to Meiji.",Eisuke Takizawa,/name/nm0847695/,"Michiyo Aratama, 
Rentarô Mikuni, 
Michiko Saga, 
Ryutaro Tatsumi","/name/nm0033171/,/name/nm0586733/,/name/nm0755953/,/name/nm0851300/",,
tt8510322,Shaolin Wolf-Man,,,,"Action, History",,"Inspired by an actual historic character. In nineteenth century China, a reclusive, grotesquely hairy-faced martial arts Grand Master must lead a rag-tag band of warrior-monks into battle ...                See full summary »",,,,,,
tt9546562,Magie des Étoiles,2019,,75 min,"Drama, History, Music",,"A play by King James VI of Scotland, re-imagined in ancient Athens.",Matthew S. Findley,/name/nm9336669/,"Josephine Okujeni, 
Sharon Im, 
Ahku, 
Meth Bandara","/name/nm7555248/,/name/nm7653714/,/name/nm2696709/,/name/nm7824910/",,
tt0007838,Darkest Russia,1917,,50 min,"Drama, History",,"Ilda Barosky, a Jewess whose father was killed by Russian soldiers, is a violin student in love with Alexis Nazimoff, a son of the Russian aristocracy. When Alexis' father arranges a ...                See full summary »",Travers Vale,/name/nm0883920/,"Alice Brady, 
John Bowers, 
J. Herbert Frank, 
Norbert Wicki","/name/nm0103567/,/name/nm0101071/,/name/nm0290962/,/name/nm0926921/",,
tt2179910,American Homestead,,,,"Drama, History, Western",,Add a Plot,Joseph Matarrese,/name/nm2777410/,,,,
tt4476740,Fils De Grece: Children of Greece,2015,,152 min,"Drama, History, War",,"The odyssey of five children, among the 60,000 who were taken away from their homes during the Greek civil war and led to institutions inside and outside of Greece. Today, the granddaughter...                See full summary »",Dionysis Grigoratos,/name/nm0341873/,"Maria Egre, 
Olympia Gelodari, 
Olympia Gelodari, 
Petros Giasemis","/name/nm7149179/,/name/nm1393669/,/name/nm7243285/,/name/nm7243289/",,
tt21612554,Freedom Code,,,,History,,Add a Plot,Tonya Pinkins,/name/nm0684371/,,,,
tt9088226,Azad,,,122 min,"Action, Biography, Drama",,This is the first film in history of Indian cinema which will give insights about life and times of Chandrashekhar Azad. His thoughts were like the flames of fire and acts were deadly ...                See full summary »,Megastar Maharishi,/name/nm10048391/,Megastar Maharishi,/name/nm10048391/,,
tt0193709,Alishan feng yun,1950,,46 min,"Adventure, Drama, History",,Add a Plot,"Ying Chang, 
Cheh Chang",/name/nm1877613/,"Tien-Hung Lan, 
Ying Lee, 
Bing Tsui, 
Chien-Hsi Chang","/name/nm0151653/,/name/nm0484060/,/name/nm1788916/,/name/nm2598621/,/name/nm2599955/",,
tt1042463,Adhiar,2003,,,"Drama, History",7.1,"The film is made by Farmers life. This has led to the struggle of the Farmers and the tortures and injustice of local high command and landlords on them. In 1946-1947, this movement was ...                See full summary »",Saidul Anam Tutul,/name/nm7631957/,"Litu Anam, 
Raisul Islam Asad, 
Pijush Bandyopadhyay, 
Champa","/name/nm2400095/,/name/nm0038269/,/name/nm0051677/,/name/nm0015285/",20.0,
tt21157374,The Two Crowns,,,,History,,"Biopic of the Emperor Franz Joseph followed immediately after (following no fewer than 5 family deaths!) by his great nephew Karl, who was then the last Emperor of Austria and King of Hungary and beatified in 2004 as the ""Peace Emperor"".",,,,,,
tt4582146,Yeshua,,,180 min,History,,The story of Yeshua and Yahweh. His hair like wool and skin like brass begins to preach a new Gospel..,"S.V. Henson Jr., 
Elijah Chakam",/name/nm2468066/,,/name/nm6694611/,,
tt0066509,Unterwegs zu Lenin,1969,,107 min,"Drama, History",6.9,A young Communist is entrusted with an important secret mission to the leader of the new Bolshevik Revolution in Moscow in 1919.,"Günter Reisch, 
Lucia Ochrimenko",/name/nm0718383/,"Gottfried Richter, 
Mikhail Ulyanov, 
Helmut Habel, 
Lev Kruglyy","/name/nm3200720/,/name/nm0725250/,/name/nm0880761/,/name/nm0352149/,/name/nm0472622/",22.0,
tt10048626,Veronika in Friderik,2009,,,History,,Add a Plot,Klemen Dvornik,/name/nm1194395/,"Jure Ivanusic, 
Tina Vrbnjak, 
Matej Recer, 
Bozo Kristan","/name/nm0412172/,/name/nm4714229/,/name/nm0716556/,/name/nm10559470/",,
tt1849107,Takamine,2011,,105 min,History,,"Takamine is a biopic about Dr. Jokichi Takamine, the late biochemist known for successfully crystallizing and isolating adrenaline, which is also called epinephrine. Dubbed the father of ...                See full summary »",Tôru Ichikawa,/name/nm2553391/,"Hatsunori Hasegawa, 
Saburô Shinoda, 
Hiroyuki Watanabe, 
Misato Tanaka","/name/nm0367922/,/name/nm0793985/,/name/nm0913812/,/name/nm0849037/",,
tt0005860,The Pageant of San Francisco,1915,,,"Drama, History",,"Portola and his band of adventurers departed from the Spanish settlement of San Diego, California, and traveled northward through the unexplored regions until they beheld the beautiful ...                See full summary »",Earle Emlay,/name/nm0256438/,,,,
tt6689322,Karmeliuk,1938,,80 min,"Adventure, History",5.6,"About the struggle of serfs and soldiers of the Right-Bank Ukraine, led by the national hero Karmelyuk (Ustim Karmalyuk, 1787-1835), against the Podolian Haiduks and the yoke of the pans.",Georgi Tasin,/name/nm0850906/,"Aleksandr Khvylya, 
P. Radetskiy, 
Natalya Uzhviy, 
Yevgeni Ponomarenko","/name/nm0404832/,/name/nm11404075/,/name/nm0882715/,/name/nm0690465/",8.0,
tt1111270,Prince Arsalan,1966,,117 min,"Action, Fantasy, History",6.1,Amir Arsalan who is in love with Farrokh-Lagha the prince travels to the west to find her. He there meets the two ministers of Petros Shah. One of them Shams Vazir is good with him but the ...                See full summary »,Esmail Koushan,/name/nm0476267/,"Mohamad Ali Fardin, 
Farzneh, 
Manoochehr Nozari, 
Hossein Mohseni","/name/nm0267198/,/name/nm2793719/,/name/nm2551727/,/name/nm2492824/",53.0,
tt14570354,Hurry Freedom,,,,History,,"The amazing, little known story of African American forty-niners who sought fortune and freedom in the California Gold Rush. Their hard-earned success bought the freedom of hundreds of enslaved friends and family.",,,,,,
tt13479528,Billy Hitler!,,,,History,,"The true story of Adolf Hitler's English conman nephew, who, in 1933 following his uncle's ascent to power, moves to Berlin in order to cash in on his famous name.",,,,,,
tt5826698,Kozaki ydut,1991,,90 min,"Adventure, History",7.3,Add a Plot,Sergei Omelchuk,/name/nm1699729/,"Mikhail Golubovich, 
Inna Kapinos, 
Oleg Maslennikov, 
Yuri Muravitsky","/name/nm0326744/,/name/nm0438155/,/name/nm0556499/,/name/nm0613651/",8.0,
tt0062097,Parol ne nuzhen,1967,,164 min,"Action, History",6.2,Add a Plot,Boris Grigorev,/name/nm0341925/,"Nikolay Gubenko, 
Mikhail Fyodorov, 
Rodion Nakhapetov, 
Anastasiya Voznesenskaya","/name/nm0345536/,/name/nm0299520/,/name/nm0620471/,/name/nm0903939/",37.0,
tt21874384,La Nuit du Destin,,,,History,,Add a Plot,Mourad Boucif,/name/nm1064812/,"Samy Naceri, 
Tibo Vandenborre, 
Delphine Depardieu, 
Jawad Elbe","/name/nm0618651/,/name/nm2146938/,/name/nm2166785/,/name/nm9281981/",,
tt1486793,Lo spirito del serchio,2009,,55 min,"Biography, History",9.7,"An Italian documentary film, interviews Gino Birindelli and explores the history of the Adverters of the Queen of the Queen of the Navy during the Second World War.",Claudio Costa,/name/nm1297226/,"Gino Birindelli, 
Emilio Bianchi, 
Junio Valerio Borghese, 
Giulio Centurione","/name/nm3575150/,/name/nm3860964/,/name/nm3753364/,/name/nm3592981/",12.0,
tt0007518,Christophe Colomb,1916,,110 min,History,5.5,Full length survey of highpoints in the explorer's life. Shows influencers he sought who supported his project and opposition and even indignities he suffered from enemies and those prejudiced against the idea of a New World.,Gérard Bourgeois,/name/nm0099901/,"Georges Wague, 
Jean Garat, 
Léontine Massart, 
Nadette Darson","/name/nm0906197/,/name/nm0304849/,/name/nm0557182/,/name/nm0201717/",17.0,
tt0053624,Badaranii,1960,,88 min,"Comedy, History",8.2,"Film adaptation after Carlo Goldoni's ""I rusteghi"" comedy, written in 1760.","Sica Alexandrescu, 
Gheorghe Naghi",/name/nm0018897/,"Grigore Vasiliu-Birlic, 
Carmen Stanescu, 
Nicky Atanasiu, 
Alexandru Giugaru","/name/nm0619321/,/name/nm0890539/,/name/nm0822125/,/name/nm0040266/,/name/nm0321296/",246.0,
tt0053817,Ottsy i deti,1959,,100 min,"Drama, History",6.7,Add a Plot,"Adolf Bergunker, 
Natalya Rashevskaya",/name/nm0075142/,"Viktor Avdyushko, 
Nikolay Sergeev, 
Yekaterina Aleksandrovskaya, 
Eduard Martsevich","/name/nm0711141/,/name/nm0042844/,/name/nm0785108/,/name/nm0017927/,/name/nm0554340/",48.0,
tt0036083,Kotovsky,1943,,72 min,"Biography, Drama, History",6.8,"A film about the legendary hero of the Civil War, Grigory Ivanovich Kotovsky, a revolutionary, military commander of cavalry troops: divisional commander, brigade commander, regimental commander.","Aleksandr Faintsimmer, 
Dmitriy Vasilev",/name/nm0265781/,"Nikolai Mordvinov, 
Vasili Vanin, 
Nikolay Kryuchkov, 
Vera Maretskaya","/name/nm0890565/,/name/nm0603310/,/name/nm0889140/,/name/nm0473041/,/name/nm0546531/",53.0,
tt13315322,"Legends of the Heartland: The Life and Crimes of Return Ward, vol. 1",2020,Not Rated,56 min,"Crime, History",6.4,"June 12, 1857. Return Ward, a man who many believe is Ohio's first serial killer, was hanged for his crimes at the Lucas County courthouse in downtown Toledo, Ohio. He was a brutal man who ...                See full summary »","Sarah Chelten, 
Christopher Tillman",/name/nm11997502/,"Mark Alan, 
Sarah Bania-Dobyns, 
Kat Chelten, 
Sarah Chelten","/name/nm11997501/,/name/nm11997505/,/name/nm11997507/,/name/nm11997513/,/name/nm11997502/",10.0,
tt3437474,Matum,,,,"Action, Drama, History",,Add a Plot,"Ico Abreu, 
Jean Gabriel Guerra",/name/nm3260960/,,/name/nm2459442/,,
tt1057516,Rachel and the Beelzebub Bombardiers,1977,,,History,,Based on real life events which took place in Berkshire during the 1890s. It concerns the story of a young girl living in Sunninghill who was caught in the struggles between the drinking ...                See full summary »,Peter Ormrod,/name/nm0650275/,"John Harvey, 
Tony Haygarth, 
Lee Henderson, 
Roy Henderson","/name/nm0367583/,/name/nm0371304/,/name/nm2729538/,/name/nm2730611/",,
tt0088788,Mglistye berega,1986,,145 min,"Drama, History",6.7,Add a Plot,Yuli Karasik,/name/nm0438973/,"Anatoliy Kuznetsov, 
Leonid Filatov, 
Boris Lukanov, 
Irina Kupchenko","/name/nm0476828/,/name/nm0276840/,/name/nm0525506/,/name/nm0475425/",20.0,
tt0035578,Yego zovut Sukhe-Bator,1942,,,"Drama, History",6.3,Add a Plot,"Iosif Kheifits, 
Aleksandr Zarkhi",/name/nm0451576/,"Lev Sverdlin, 
Vladimir Gribkov, 
Zaagani Zegmed, 
Nikolay Cherkasov","/name/nm0953516/,/name/nm0841214/,/name/nm0340816/,/name/nm1151821/,/name/nm0003540/",35.0,
tt8541844,Follow the Dying Moon,,,,"Drama, History, Horror",,"In the mid 1700s, a family is brutally attacked; the mother kidnapped and forced to walk to a horrifying fate. She and her fellow captives must use their wits and their faith to outlast the...                See full summary »",A.J. Rose,/name/nm1379110/,"Anita Rose, 
Mary Baker, 
Deborah Mitchell","/name/nm5810819/,/name/nm5895263/,/name/nm9693269/",,
tt9856080,Mezozoy Ahvalati,1976,,66 min,"Drama, History",,Add a Plot,Rashid Atamalibekov,/name/nm10512136/,"Tofik Mirzoyev, 
Mälik Dadashev, 
Anatoli Tatarov, 
Yashar Nuri","/name/nm0592623/,/name/nm0196572/,/name/nm10512137/,/name/nm0638184/",,
tt0145444,A Royal Divorce,1923,,,"Drama, History",,Emperor Napoleon divorces his wife to marry an Austrian Queen and have an heir.,Alexander Butler,/name/nm0064508/,"Gwylim Evans, 
Gertrude McCoy, 
Lillian Hall-Davis, 
Gerald Ames","/name/nm0262813/,/name/nm0528931/,/name/nm0356233/,/name/nm0024706/",,
tt3685860,Les 3 vies du chevalier,2014,,110 min,History,,"On the continuing struggle of freethought in France from The Enlightenment to our day, told through the execution of 19 year old Chevalier de La Barre for blasphemy in 1766.",Dominique Dattola,/name/nm6446487/,"Félicien Delon, 
Emmanuel Ball, 
Michel Jacucha, 
Roland Munter","/name/nm1913297/,/name/nm6446488/,/name/nm6446489/,/name/nm0613311/",,
tt0155817,Krishna Arjun Yudh,1934,,,"Drama, Fantasy, History",,"After the Kurkshetra, peace and goodwill reign in the region. But this does not last very long as very soon a devastating war will brew between Kuntiputra Arjun and Vishnu-Avtaar, Bhagwan ...                See full summary »","Vishram Bedekar, 
Vamanrao N. Bhat, 
Chintamanrao Kolhatkar",/name/nm0065991/,,"/name/nm0080285/,/name/nm0464077/",,
tt20244456,The Olympiad,,,,"Action, Drama, History",,"424 b.c. - 399 b.c. Ancient Greece. In the midst of the Second Peloponnesian war, a slave boy will rise to become an Olympic hero.",,,,,,
tt8987292,Makata (Poet),2015,,130 min,History,,MAKATA is a 90-minute digital film about a term tagged to a Filipino who speaks and writes poetically of his love and life expressively. The narrative flow of the story depicts the ...                See full summary »,Dave Cecilio,/name/nm2924894/,"Sam Concepcion, 
Rez Cortez, 
Angelo Ilagan, 
Dianne Medina","/name/nm2120205/,/name/nm0181397/,/name/nm2032340/,/name/nm2512043/",,
